Address,ur,income
10907107832,U,4334180000.0
10907107838,U,2166320000.0
10907107841,U,314280000.0
10907107909,U,5605150000.0
10907107911,U,150660000.0
10907107915,U,335020000.0
10907107917,U,1642840000.0
10907107919,U,410050000.0
10907107920,U,849500000.0
10907107923,U,343680000.0
10907107925,U,4854480000.0
10907107926,U,1341720000.0
10907107929,U,370000000.0
10907107932,U,1213200000.0
10907107938,U,1576680000.0
10907107941,U,1574720000.0
10908108011,U,313520000.0
10908108017,U,1464370000.0
10908108019,U,1000000000.0
10908108020,U,914800000.0
10908108023,U,519240000.0
10908108026,U,890000000.0
10908108027,U,4449000000.0
10908108029,U,2092000000.0
10908108032,U,1164800000.0
10908108034,U,1108440000.0
10908108038,U,7922800000.0
10908108041,U,9758000000.0
10908108107,U,150600000.0
10908108111,U,200000000.0
10908108114,U,304000000.0
10908108117,U,432000000.0
10908108120,U,744000000.0
10908108123,U,2244000000.0
10908108125,U,2081800000.0
10908108126,U,3296160000.0
10908108131,U,1719200000.0
10908108132,U,2352240000.0
10908108141,U,2036300000.0
10908108208,U,160000000.0
10908108211,U,503000000.0
10908108214,U,955036000.0
10908108217,U,1461700000.0
10908108220,U,144000000.0
10908108223,U,180000000.0
10908108224,U,175480000.0
10908108226,U,2840200000.0
10908108229,U,2930120000.0
10908108233,U,2309880000.0
10908108235,U,2570120000.0
10908108238,U,1954200000.0
10908108241,U,188200000.0
10908108308,U,146360000.0
10908108311,U,99000000.0
10908108314,U,1057190000.0
10908108317,U,194220000.0
10908108320,U,533960000.0
10908108323,U,434500000.0
10908108326,U,131050000.0
10908108328,U,1356140000.0
10908108329,U,133050000.0
10908108330,U,1419540000.0
10908108331,U,1115400000.0
10908108335,U,1547300000.0
10908108338,U,1585660000.0
10908108341,U,2319400000.0
10908108408,U,132000000.0
10908108411,U,313500000.0
10908108413,U,1563000000.0
10908108414,U,1190000000.0
10908108416,U,150000000.0
10908108417,U,304000000.0
10908108420,U,434536000.0
10908108422,U,253600000.0
10908108423,U,197180000.0
10908108426,U,3178920000.0
10908108429,U,1306380000.0
10908108432,U,8197920000.0
10908108433,U,966880000.0
10908108438,U,1715720000.0
10908108441,U,1042480000.0
10908108508,U,445000000.0
10908108510,U,R
10908108514,U,1508500000.0
10908108517,U,477740000.0
10908108520,U,1163020000.0
10908108521,U,353280000.0
10908108523,U,216000000.0
10908108525,U,486240000.0
10908108526,U,540000000.0
10908108527,U,3585760000.0
10908108529,U,151860000.0
10908108531,U,2866240000.0
10908108534,U,1554240000.0
10908108538,U,1568240000.0
10908108541,U,1652400000.0
10913108608,U,240000000.0
10913108610,U,318000000.0
10913108615,U,377600000.0
10913108616,U,1112545000.0
10913108620,U,818440000.0
10913108623,U,1018571000.0
10913108626,U,839500000.0
10913108630,U,2186760000.0
10913108632,U,4200000000.0
10913108635,U,2625100000.0
10913108638,U,1698560000.0
10913108641,U,8187440000.0
10913108711,U,84800000.0
10913108714,U,557210000.0
10913108717,U,743430000.0
10913108720,U,332030000.0
10913108722,U,102050000.0
10913108723,U,1300000000.0
10913108726,U,2080800000.0
10913108729,U,2246000000.0
10913108732,U,1336000000.0
10913108736,U,1342880000.0
10913108738,U,2505800000.0
10913108741,U,1717740000.0
10913108808,U,395760000.0
10913108812,U,626300000.0
10913108813,U,50000000.0
10913108815,U,782400000.0
10913108817,U,866240000.0
10913108820,U,782400000.0
10913108823,U,766650000.0
10913108826,U,1700700000.0
10913108828,U,4224080000.0
10913108829,U,860400000.0
10913108833,U,1638080000.0
10913108836,U,4258700000.0
10913108838,U,1459320000.0
10913108841,U,1120080000.0
10913108908,U,168000000.0
10913108911,U,551500000.0
10913108913,U,816700000.0
10913108914,U,760000000.0
10913108920,U,319500000.0
10913108922,U,124500000.0
10913108923,U,26800000.0
10913108926,U,932040000.0
10913108928,U,1453560000.0
10913108929,U,310000000.0
10913108930,U,1755760000.0
10913108935,U,1860640000.0
10913108936,U,378360000.0
10913108938,U,1505640000.0
10913108941,U,1324560000.0
10914109011,U,75440000.0
10914109014,U,590760000.0
10914109017,U,710860000.0
10914109020,U,493000000.0
10914109023,U,181325000.0
10914109026,U,621840000.0
10914109029,U,240495000.0
10914109031,U,445300000.0
10914109036,U,556320000.0
10914109038,U,391300000.0
10914109041,U,135300000.0
10914109111,U,172000000.0
10914109114,U,688950000.0
10914109117,U,4600000000.0
10914109120,U,189000000.0
10914109123,U,144000000.0
10914109127,U,13570720000.0
10914109128,U,63120000.0
10914109129,U,360000000.0
10914109138,U,510720000.0
10914109141,U,433920000.0
10914109208,U,348931000.0
10914109209,U,206270000.0
10914109214,U,510550000.0
10914109217,U,759484000.0
10914109218,U,420780000.0
10914109220,U,1501862000.0
10914109222,U,560600000.0
10914109223,U,250000000.0
10914109226,U,102300000.0
10914109228,U,690000000.0
10914109230,U,2409280000.0
10914109231,U,360000000.0
10914109236,U,4813080000.0
10914109238,U,158000000.0
10914109241,U,356720000.0
10914109307,U,190000000.0
10914109308,U,330000000.0
10914109314,U,1845350000.0
10914109317,U,303000000.0
10914109320,U,529100000.0
10914109323,U,468850000.0
10914109325,U,2600000000.0
10914109326,U,430610000.0
10914109329,U,1055550000.0
10914109330,U,1304300000.0
10914109332,U,1983800000.0
10914109336,U,2078000000.0
10914109338,U,1739800000.0
10914109341,U,2139800000.0
10915109408,U,270050000.0
10915109414,U,4311800000.0
10915109417,U,1791900000.0
10915109420,U,1384536000.0
10915109423,U,2623580000.0
10915109424,U,718620000.0
10915109425,U,3333680000.0
10915109426,U,2922040000.0
10915109429,U,772160000.0
10915109434,U,5813680000.0
10915109435,U,7900000000.0
10915109438,U,7855000000.0
10915109441,U,2105600000.0
10915109508,U,2405000000.0
10915109509,U,567330000.0
10915109514,U,654000000.0
10915109517,U,1084324000.0
10915109520,U,1032260000.0
10915109523,U,6739200000.0
10915109525,U,1877300000.0
10915109526,U,730000000.0
10915109528,U,1374500000.0
10915109529,U,93000000.0
10915109531,U,1418420000.0
10915109535,U,1637300000.0
10915109608,U,169862000.0
10915109609,U,898550000.0
10915109615,U,309400000.0
10915109617,U,1710900000.0
10915109620,U,553702000.0
10915109623,U,70790000.0
10915109626,U,591450000.0
10915109628,U,1961200000.0
10915109629,U,1784360000.0
10915109631,U,1456080000.0
10915109632,U,1484880000.0
10915109638,U,1665520000.0
10915109641,U,1427280000.0
10916109708,U,1062000000.0
10916109710,U,1146000000.0
10916109714,U,216000000.0
10916109717,U,802260000.0
10916109718,U,386540000.0
10916109719,U,226560000.0
10916109720,U,70000000.0
10916109723,U,720000000.0
10916109724,U,648000000.0
10916109725,U,526800000.0
10916109726,U,192600000.0
10916109729,U,1636370000.0
10916109735,U,24960000000.0
10916109738,U,4508160000.0
10916109741,U,3846960000.0
10916109811,U,120000000.0
10916109814,U,756180000.0
10916109817,U,376985000.0
10916109826,U,5366015500.0
10916109828,U,2007700000.0
10916109829,U,1007142857.0
10916109831,U,2239660000.0
10916109835,U,1601420000.0
10916109838,U,3347980000.0
10916109841,U,2300000000.0
10916109907,U,679920000.0
10916109910,U,239600000.0
10916109917,U,1992454000.0
10916109920,U,1199560000.0
10916109923,U,732000000.0
10916109926,U,49700000.0
10916109931,U,3763200000.0
10916109932,U,2589200000.0
10916109941,U,4080000000.0
10916110008,U,385200000.0
10916110011,U,2072000000.0
10916110016,U,415200000.0
10916110018,U,796000000.0
10916110020,U,870840000.0
10916110023,U,7654000000.0
10916110026,U,4091000000.0
10916110029,U,2344130000.0
10916110032,U,16800000000.0
10916110033,U,2929670000.0
10916110038,U,3551960000.0
10916110041,U,1508880000.0
10916110108,U,120550000.0
10916110111,U,420000000.0
10916110116,U,366600000.0
10916110117,U,458360000.0
10916110118,U,150550000.0
10916110120,U,10550000.0
10916110123,U,380000000.0
10916110124,U,31050000.0
10916110126,U,11194600000.0
10916110129,U,471920000.0
10916110130,U,3821950000.0
10916110135,U,16824560000.0
10916110136,U,1763900000.0
10916110138,U,2104100000.0
10916110141,U,21304400000.0
10916110208,U,217090000.0
10916110211,U,108280000.0
10916110215,U,587000000.0
10916110216,U,647560000.0
10916110217,U,287000000.0
10916110220,U,538440000.0
10916110222,U,791000000.0
10916110223,U,478000000.0
10916110226,U,2279500000.0
10916110227,U,770180000.0
10916110229,U,395560000.0
10916110232,U,2232300000.0
10916110233,U,2058060000.0
10916110238,U,5977120000.0
10916110241,U,3180000000.0
10916110308,U,172000000.0
10916110311,U,142000000.0
10916110317,U,836950000.0
10916110319,U,273700000.0
10916110320,U,449100000.0
10916110323,U,318200000.0
10916110326,U,183600000.0
10916110329,U,1698000000.0
10916110332,U,1900800000.0
10916110333,U,480000000.0
10916110338,U,2424000000.0
10916110341,U,464000000.0
10916110408,U,500000000.0
10916110409,U,1240000000.0
10916110415,U,256800000.0
10916110416,U,321000000.0
10916110417,U,1800000000.0
10916110419,U,226950000.0
10916110420,U,196000000.0
10916110423,U,6500000000.0
10916110425,U,1905120000.0
10916110426,U,1021760000.0
10916110429,U,3252360000.0
10916110431,U,1476000000.0
10916110433,U,3016320000.0
10916110438,U,3942000000.0
10916110509,U,206800000.0
10916110510,U,133200000.0
10916110516,U,1035040000.0
10916110517,U,274940000.0
10916110520,U,358560000.0
10916110523,U,322920000.0
10916110524,U,606640000.0
10916110526,U,4247050000.0
10916110529,U,1805060000.0
10916110534,U,6589400000.0
10916110538,U,1183350000.0
10916110541,U,4755880000.0
10916110608,U,323490000.0
10916110611,U,2224140000.0
10916110614,U,228000000.0
10916110617,U,833400000.0
10916110620,U,732000000.0
10916110621,U,363000000.0
10916110623,U,457190000.0
10916110626,U,477640000.0
10916110628,U,3082400000.0
10916110629,U,2503520000.0
10916110631,U,1878640000.0
10916110632,U,1726880000.0
10916110638,U,782200000.0
10916110641,U,1618520000.0
10916110708,U,713200000.0
10916110711,U,371000000.0
10916110713,U,498300000.0
10916110714,U,530980000.0
10916110720,U,534320000.0
10916110721,U,477500000.0
10916110723,U,445900000.0
10916110726,U,4085000000.0
10916110729,U,1666900000.0
10916110733,U,2520000.0
10916110734,U,1503120000.0
10916110808,U,295800000.0
10916110809,U,3318400000.0
10916110814,U,202070000.0
10916110815,U,136250000.0
10916110817,U,303000000.0
10916110820,U,862080000.0
10916110823,U,276800000.0
10916110826,U,360000000.0
10916110829,U,2699648000.0
10916110832,U,2469200000.0
10916110833,U,1716770000.0
10916110838,U,1807840000.0
10916110841,U,1276440000.0
10916110908,U,311030000.0
10916110911,U,232720000.0
10916110915,U,874440000.0
10916110917,U,1898250000.0
10916110920,U,397720000.0
10916110923,U,489720000.0
10916110926,U,1016180000.0
10916110927,U,5653700000.0
10916110929,U,986510000.0
10916110936,U,2549440000.0
10916110938,U,572370000.0
10916110941,U,3266580000.0
10916111008,U,360000000.0
10916111011,U,2059140000.0
10916111016,U,1148320000.0
10916111020,U,1759510000.0
10916111023,U,1857760000.0
10916111026,U,4474620000.0
10916111027,U,3622240000.0
10916111029,U,300000000.0
10916111032,U,562400000.0
10916111033,U,5012068000.0
10916111038,U,1082330000.0
10916111041,U,2158220000.0
10916111108,U,7805000000.0
10916111111,U,258000000.0
10916111113,U,1317150000.0
10916111117,U,1225000000.0
10916111119,U,1422000000.0
10916111120,U,1031800000.0
10916111123,U,346000000.0
10916111126,U,1680300000.0
10916111129,U,694000000.0
10916111130,U,579900000.0
10916111132,U,2421700000.0
10916111135,U,23000000.0
10916111138,U,2542900000.0
10916111141,U,1242900000.0
10916111210,U,345000000.0
10916111211,U,355000000.0
10916111214,U,1342000000.0
10916111217,U,772000000.0
10916111220,U,206500000.0
10916111223,U,396000000.0
10916111225,U,1592120000.0
10916111226,U,15061200000.0
10916111229,U,200300000.0
10916111233,U,4016490000.0
10916111235,U,1375200000.0
10916111238,U,16216960000.0
10916111241,U,668080000.0
10916111308,U,1030000000.0
10916111311,U,553200000.0
10916111313,U,180000000.0
10916111314,U,3625000000.0
10916111317,U,337720000.0
10916111320,U,300000000.0
10916111321,U,24050000.0
10916111322,U,618920000.0
10916111323,U,14400000.0
10916111326,U,379330000.0
10916111328,U,27261040000.0
10916111329,U,2215540000.0
10916111331,U,1720640000.0
10916111332,U,1290000000.0
10916111338,U,1504640000.0
10916111341,U,15536600000.0
10916111408,U,190000000.0
10916111411,U,334140000.0
10916111413,U,507700000.0
10916111417,U,1328160000.0
10916111420,U,1125360000.0
10916111422,U,1266600000.0
10916111423,U,709350000.0
10916111426,U,3123780000.0
10916111429,U,250000000.0
10916111432,U,1812000000.0
10916111433,U,13589880000.0
10916111438,U,5481400000.0
10916111441,U,2336300000.0
10916111508,U,128400000.0
10916111511,U,160250000.0
10916111514,U,84500000.0
10916111515,U,175150000.0
10916111516,U,216400000.0
10916111520,U,288600000.0
10916111523,U,888600000.0
10916111529,U,674400000.0
10916111530,U,2051280000.0
10916111532,U,1043280000.0
10916111538,U,998560000.0
10916111541,U,1223120000.0
10916111608,U,120000000.0
10916111611,U,180000000.0
10916111614,U,53470000.0
10916111617,U,143270000.0
10916111620,U,211270000.0
10916111623,U,1388280000.0
10916111626,U,2283140000.0
10916111628,U,1038840000.0
10916111629,U,192000000.0
10916111632,U,1901240000.0
10916111634,U,1139000000.0
10916111638,U,2916000000.0
10916111641,U,1289840000.0
10916111708,U,350000000.0
10916111711,U,188000000.0
10916111714,U,9390000000.0
10916111717,U,565790000.0
10916111720,U,2087200000.0
10916111723,U,604100000.0
10916111726,U,4643740000.0
10916111729,U,232600000.0
10916111730,U,4251270000.0
10916111732,U,1729200000.0
10916111735,U,593140000.0
10916111738,U,4240580000.0
10916111741,U,3619800000.0
10916111808,U,222810000.0
10916111811,U,85800000.0
10916111813,U,437560000.0
10916111814,U,601650000.0
10916111816,U,120000000.0
10916111817,U,180000000.0
10916111820,U,533460000.0
10916111823,U,555750000.0
10916111826,U,1228480000.0
10916111835,U,2739480000.0
10916111836,U,1528520000.0
10916111838,U,5360120000.0
10916111841,U,2279880000.0
10916111908,U,505000000.0
10916111911,U,150000000.0
10916111913,U,528000000.0
10916111914,U,190000000.0
10916111917,U,165120000.0
10916111920,U,230000000.0
10916111923,U,1229380000.0
10916111925,U,1461700000.0
10916111926,U,1919640000.0
10916111929,U,288300000.0
10916111932,U,960000000.0
10916111935,U,1516660000.0
10916111938,U,2285100000.0
10916112008,U,600000000.0
10916112011,U,180000000.0
10916112013,U,216000000.0
10916112014,U,534270000.0
10916112015,U,399420000.0
10916112020,U,1995480000.0
10916112023,U,33080000000.0
10916112026,U,722000000.0
10916112029,U,1334380000.0
10916112032,U,1472080000.0
10916112035,U,517200000.0
10916112038,U,1560000000.0
10916112041,U,1373940000.0
10916112108,U,293250000.0
10916112111,U,475550000.0
10916112114,U,510560000.0
10916112116,U,453560000.0
10916112117,U,832000000.0
10916112120,U,935940000.0
10916112123,U,652890000.0
10916112126,U,138600000.0
10916112127,U,2626800000.0
10916112129,U,1366000000.0
10916112132,U,1245840000.0
10916112135,U,845440000.0
10916112138,U,688000000.0
10916112141,U,12786000000.0
10916112208,U,144520000.0
10916112211,U,271680000.0
10916112214,U,1184800000.0
10916112217,U,200600000.0
10916112220,U,1017800000.0
10916112223,U,269580000.0
10916112226,U,4523000000.0
10916112228,U,1433140000.0
10916112229,U,466640000.0
10916112232,U,966000000.0
10916112235,U,725360000.0
10916112238,U,422760000.0
10916112241,U,423160000.0
10916112309,U,200860000.0
10916112316,U,185800000.0
10916112317,U,600110000.0
10916112320,U,1868540000.0
10916112323,U,360746000.0
10916112326,U,742040000.0
10916112328,U,845700000.0
10916112329,U,96000000.0
10916112330,U,800000000.0
10916112331,U,737500000.0
10916112333,U,1644900000.0
10916112338,U,6638300000.0
10916112341,U,436700000.0
10916112408,U,451400000.0
10916112411,U,66940000.0
10916112414,U,530300000.0
10916112417,U,3378800000.0
10916112420,U,8304000000.0
10916112423,U,268400000.0
10916112426,U,425000000.0
10916112428,U,4290000000.0
10916112429,U,2889500000.0
10916112432,U,2074620000.0
10916112433,U,2872450000.0
10916112438,U,2317540000.0
10916112441,U,1391180000.0
10916112508,U,220600000.0
10916112511,U,250000000.0
10916112514,U,288800000.0
10916112517,U,736970000.0
10916112520,U,3438720000.0
10916112523,U,641930000.0
10916112526,U,384920000.0
10916112527,U,2600320000.0
10916112529,U,2982520000.0
10916112532,U,1556580000.0
10916112535,U,6136400000.0
10916112538,U,19800000000.0
10916112541,U,1750640000.0
10916112608,U,244140000.0
10916112611,U,310000000.0
10916112616,U,319560000.0
10916112617,U,587450000.0
10916112620,U,460000000.0
10916112623,U,6543360000.0
10916112626,U,340640000.0
10916112628,U,2261380000.0
10916112629,U,3118800000.0
10916112633,U,14282300000.0
10916112635,U,1224000000.0
10916112638,U,4180000000.0
10916112641,U,1496280000.0
10916112708,U,223200000.0
10916112711,U,120000000.0
10916112714,U,417750000.0
10916112717,U,339860000.0
10916112719,U,288000000.0
10916112720,U,110400000.0
10916112722,U,120000000.0
10916112723,U,240000000.0
10916112726,U,300000000.0
10916112727,U,1710000000.0
10916112729,U,353210000.0
10916112730,U,1469280000.0
10916112732,U,1929280000.0
10916112733,U,913200000.0
10916112738,U,1249200000.0
10916112741,U,1393120000.0
10916112808,U,330000000.0
10916112811,U,252000000.0
10916112815,U,267000000.0
10916112817,U,550000000.0
10916112820,U,456000000.0
10916112823,U,480000000.0
10916112825,U,1200000000.0
10916112829,U,1824000000.0
10916112835,U,1200000000.0
10916112836,U,505800000.0
10916112838,U,768000000.0
10916112841,U,864000000.0
10916112909,U,325000000.0
10916112910,U,171000000.0
10916112917,U,921450000.0
10916112918,U,2604820000.0
10916112920,U,1047960000.0
10916112923,U,776000000.0
10916112924,U,359640000.0
10916112926,U,3001840000.0
10916112928,U,1460240000.0
10916112929,U,367160000.0
10916112932,U,581360000.0
10916112935,U,1844900000.0
10916112938,U,1878500000.0
10916112941,U,1674300000.0
10916113008,U,1761320000.0
10916113011,U,168000000.0
10916113014,U,204120000.0
10916113017,U,488940000.0
10916113020,U,1020000000.0
10916113023,U,960000000.0
10916113026,U,405560000.0
10916113027,U,466200000.0
10916113029,U,410560000.0
10916113030,U,2280000000.0
10916113032,U,2560000000.0
10916113035,U,1916520000.0
10916113038,U,1680000000.0
10916113041,U,1498120000.0
10916113108,U,301860000.0
10916113111,U,511400000.0
10916113114,U,1208900000.0
10916113117,U,155200000.0
10916113118,U,280700000.0
10916113120,U,178400000.0
10916113123,U,556400000.0
10916113126,U,957159928.0
10916113129,U,1493210000.0
10916113134,U,336720000.0
10916113135,U,1845280000.0
10916113138,U,1118720000.0
10916113141,U,753120000.0
10916113207,U,97000000.0
10916113210,U,62000000.0
10916113214,U,6907450000.0
10916113217,U,336000000.0
10916113220,U,647480000.0
10916113223,U,772800000.0
10916113226,U,1500360000.0
10916113228,U,1350000000.0
10916113229,U,387000000.0
10916113232,U,1810000000.0
10916113235,U,1220000000.0
10916113238,U,2205280000.0
10916113241,U,1200000000.0
10916113307,U,242050000.0
10916113311,U,211220000.0
10916113314,U,527160000.0
10916113315,U,316560000.0
10916113316,U,145380000.0
10916113320,U,553390000.0
10916113323,U,917170000.0
10916113326,U,2377600000.0
10916113327,U,1709760000.0
10916113329,U,632360000.0
10916113332,U,2558720000.0
10916113335,U,1311240000.0
10916113338,U,1862000000.0
10916113341,U,1709760000.0
10916113408,U,139920000.0
10916113414,U,755800000.0
10916113417,U,439800000.0
10916113420,U,347600000.0
10916113423,U,320000000.0
10916113426,U,316560000.0
10916113428,U,2847440000.0
10916113429,U,4434500000.0
10916113431,U,2374100000.0
10916113432,U,2285840000.0
10916113438,U,2103560000.0
10916113441,U,4212040000.0
10916113508,U,114000000.0
10916113511,U,214800000.0
10916113514,U,1640600000.0
10916113517,U,5568040000.0
10916113520,U,2739200000.0
10916113521,U,3434500000.0
10916113523,U,580160000.0
10916113525,U,1740300000.0
10916113526,U,2665000000.0
10916113529,U,443640000.0
10916113530,U,3796300000.0
10916113534,U,1481700000.0
10916113535,U,1049000000.0
10916113538,U,2324000000.0
10916113541,U,990800000.0
10916113608,U,200600000.0
10916113611,U,247200000.0
10916113613,U,300000000.0
10916113614,U,180000000.0
10916113616,U,794200000.0
10916113618,U,588400000.0
10916113620,U,1186220000.0
10916113623,U,730200000.0
10916113625,U,1729000000.0
10916113626,U,1936420000.0
10916113629,U,56800000.0
10916113632,U,1405320000.0
10916113635,U,1490320000.0
10916113641,U,1143000000.0
10916113708,U,102000000.0
10916113711,U,254600000.0
10916113716,U,200000000.0
10916113718,U,154000000.0
10916113719,U,315580000.0
10916113720,U,517380000.0
10916113723,U,557600000.0
10916113726,U,1841550000.0
10916113729,U,2947560000.0
10916113732,U,2484360000.0
10916113735,U,2723560000.0
10916113738,U,1781840000.0
10916113741,U,1695560000.0
10916113809,U,15090000.0
10916113811,U,196180000.0
10916113814,U,358700000.0
10916113817,U,291700000.0
10916113819,U,474600000.0
10916113820,U,384000000.0
10916113823,U,450910000.0
10916113826,U,368640000.0
10916113829,U,531760000.0
10916113830,U,834180000.0
10916113832,U,1882280000.0
10916113835,U,181300000.0
10916113838,U,1328580000.0
10916113841,U,498120000.0
10916113908,U,264900000.0
10916113911,U,1106000000.0
10916113914,U,466850000.0
10916113917,U,1114250000.0
10916113920,U,732600000.0
10916113923,U,880000000.0
10916113924,U,4409600000.0
10916113926,U,460250000.0
10916113929,U,3499500000.0
10916113930,U,955200000.0
10916113933,U,1729200000.0
10916113936,U,341280000.0
10916113938,U,1233120000.0
10916113941,U,1173120000.0
10916114008,U,565000000.0
10916114011,U,192000000.0
10916114013,U,228420000.0
10916114014,U,2888450000.0
10916114017,U,240000000.0
10916114020,U,360000000.0
10916114021,U,554800000.0
10916114023,U,289600000.0
10916114024,U,496820000.0
10916114026,U,537420000.0
10916114029,U,304950000.0
10916114033,U,2374000000.0
10916114035,U,1410000000.0
10916114038,U,1552000000.0
10916114041,U,777900000.0
10916114108,U,226000000.0
10916114111,U,38615000000.0
10916114113,U,435000000.0
10916114117,U,635720000.0
10916114119,U,553200000.0
10916114120,U,371300000.0
10916114123,U,711380000.0
10916114126,U,1489800000.0
10916114127,U,1127500000.0
10916114129,U,420000000.0
10916114132,U,9940500000.0
10916114135,U,2770800000.0
10916114138,U,3004300000.0
10916114141,U,2268380000.0
10916114210,U,252000000.0
10916114214,U,3116520000.0
10916114217,U,247000000.0
10916114223,U,372960000.0
10916114226,U,2740000000.0
10916114229,U,250000000.0
10916114230,U,1881440000.0
10916114232,U,3184200000.0
10916114234,U,1860240000.0
10916114238,U,2554000000.0
10916114241,U,2058520000.0
10916114308,U,216000000.0
10916114310,U,757000000.0
10916114314,U,723120000.0
10916114315,U,902820000.0
10916114318,U,1451100000.0
10916114320,U,250000000.0
10916114323,U,516000000.0
10916114324,U,210000000.0
10916114326,U,1287360000.0
10916114328,U,2000000000.0
10916114329,U,376050000.0
10916114331,U,2757840000.0
10916114338,U,936360000.0
10916114341,U,1006460000.0
10916114408,U,231120000.0
10916114411,U,216000000.0
10916114416,U,170400000.0
10916114417,U,465660000.0
10916114418,U,123000000.0
10916114420,U,516940000.0
10916114423,U,443400000.0
10916114425,U,80800000.0
10916114426,U,2074480000.0
10916114429,U,1230400000.0
10916114432,U,299520000.0
10916114435,U,1320000000.0
10916114438,U,3883520000.0
10916114441,U,2897400000.0
10916114508,U,14000000000.0
10916114511,U,456000000.0
10916114513,U,1430000000.0
10916114516,U,840000000.0
10916114517,U,880120000.0
10916114518,U,1045200000.0
10916114520,U,532500000.0
10916114521,U,456900000.0
10916114523,U,517600000.0
10916114524,U,16400000000.0
10916114526,U,890800000.0
10916114529,U,194600000.0
10916114535,U,1805760000.0
10916114536,U,6300400000.0
10916114538,U,3285760000.0
10916114541,U,13300000000.0
10916114608,U,231360000.0
10916114611,U,140000000.0
10916114614,U,204000000.0
10916114616,U,1276560000.0
10916114617,U,2126000000.0
10916114620,U,185000000.0
10916114622,U,1196000000.0
10916114623,U,969600000.0
10916114632,U,4993360000.0
10916114633,U,2080760000.0
10916114641,U,1838060000.0
10916114708,U,739000000.0
10916114709,U,290000000.0
10916114714,U,684680000.0
10916114715,U,1093030000.0
10916114716,U,767848000.0
10916114720,U,125660000.0
10916114721,U,131925000.0
10916114722,U,319030000.0
10916114723,U,196000000.0
10916114725,U,2038580000.0
10916114729,U,651400000.0
10916114732,U,3728580000.0
10916114733,U,3125300000.0
10916114738,U,1860420000.0
10916114741,U,1600500000.0
10916114811,U,330000000.0
10916114813,U,2194080000.0
10916114814,U,686730000.0
10916114823,U,337840000.0
10916114824,U,290000000.0
10916114826,U,250000000.0
10916114827,U,3120000000.0
10916114829,U,3640000000.0
10916114835,U,4301000000.0
10916114908,U,120000000.0
10916114914,U,665000000.0
10916114917,U,1139000000.0
10916114920,U,3020000000.0
10916114923,U,1308000000.0
10916114924,U,781428000.0
10916114926,U,540000000.0
10916114929,U,1504560000.0
10916114930,U,1104600000.0
10916114933,U,1618640000.0
10916114941,U,1338560000.0
10916115007,U,300550000.0
10916115008,U,302000000.0
10916115013,U,356255000.0
10916115014,U,2395000000.0
10916115017,U,368160000.0
10916115020,U,686320000.0
10916115021,U,303200000.0
10916115023,U,326000000.0
10916115029,U,1812280000.0
10916115035,U,1911980000.0
10916115038,U,2606280000.0
10916115041,U,2514180000.0
10916115108,U,559000000.0
10916115113,U,650000000.0
10916115114,U,683000000.0
10916115117,U,347000000.0
10916115120,U,5405000000.0
10916115123,U,300000000.0
10916115124,U,250000000.0
10916115126,U,1493300000.0
10916115129,U,490220000.0
10916115132,U,545300000.0
10916115135,U,42323300000.0
10916115138,U,702020000.0
10916115141,U,1145300000.0
10916115207,U,313800000.0
10916115211,U,561600000.0
10916115213,U,568900000.0
10916115216,U,680420000.0
10916115220,U,835600000.0
10916115221,U,1000200000.0
10916115223,U,584800000.0
10916115226,U,5304000000.0
10916115229,U,3773360000.0
10916115232,U,1870320000.0
10916115235,U,1662960000.0
10916115238,U,1524540000.0
10916115241,U,2191360000.0
10916115308,U,277560000.0
10916115312,U,960000000.0
10916115314,U,1258580000.0
10916115317,U,815500000.0
10916115320,U,536200000.0
10916115321,U,38750000.0
10916115323,U,56600000.0
10916115326,U,2014300000.0
10916115329,U,1680000000.0
10916115332,U,1584300000.0
10916115333,U,1985200000.0
10916115338,U,1054300000.0
10916115341,U,1804560000.0
10916115407,U,626140000.0
10916115409,U,473540000.0
10916115414,U,1297200000.0
10916115418,U,4591960000.0
10916115420,U,372320000.0
10916115426,U,2560880000.0
10916115430,U,2499520000.0
10916115431,U,1774120000.0
10916115432,U,2558120000.0
10916115438,U,2619520000.0
10916115508,U,228700000.0
10916115511,U,4000000000.0
10916115514,U,1617000000.0
10916115520,U,410000000.0
10916115521,U,557700000.0
10916115523,U,496500000.0
10916115526,U,120000000.0
10916115529,U,1710000000.0
10916115530,U,600000000.0
10916115532,U,3365840000.0
10916115533,U,1780000000.0
10916115538,U,949840000.0
10916115541,U,1566360000.0
10916115607,U,720000000.0
10916115611,U,368600000.0
10916115613,U,716800000.0
10916115617,U,3074900000.0
10916115619,U,379270000.0
10916115620,U,240000000.0
10916115623,U,836400000.0
10916115624,U,1515600000.0
10916115627,U,3238080000.0
10916115631,U,1817920000.0
10916115632,U,2053520000.0
10916115638,U,4080000000.0
10916115641,U,1394480000.0
10916115708,U,386750000.0
10916115709,U,583800000.0
10916115714,U,180000000.0
10916115715,U,472550000.0
10916115717,U,337720000.0
10916115720,U,1113920000.0
10916115723,U,1205990000.0
10916115726,U,1885760000.0
10916115732,U,1729040000.0
10916115735,U,3273400000.0
10916115738,U,1883040000.0
10916115741,U,1576040000.0
10916115813,U,712810000.0
10916115816,U,961480000.0
10916115820,U,330360000.0
10916115821,U,158610000.0
10916115823,U,237900000.0
10916115825,U,2770900000.0
10916115826,U,2534800000.0
